행정동코드,측정일,측정시간,측정카테고리,측정값
4822000000,2024-09-14,2,so2Value,0.002
4822000000,2024-09-14,3,so2Value,0.002
4822000000,2024-09-14,4,so2Value,0.002
4822000000,2024-09-14,5,so2Value,0.002
4822000000,2024-09-14,6,so2Value,0.002
4822000000,2024-09-14,7,so2Value,0.002
4822000000,2024-09-14,8,so2Value,0.002
4822000000,2024-09-14,9,so2Value,0.002
4822000000,2024-09-14,10,so2Value,0.002
4822000000,2024-09-14,11,so2Value,0.003
4822000000,2024-09-14,12,so2Value,0.003
4822000000,2024-09-14,13,so2Value,0.002
4822000000,2024-09-14,14,so2Value,0.002
4822000000,2024-09-14,15,so2Value,0.002
4822000000,2024-09-14,16,so2Value,0.002
4822000000,2024-09-14,17,so2Value,0.002
4822000000,2024-09-14,18,so2Value,0.002
4822000000,2024-09-14,19,so2Value,0.002
4822000000,2024-09-14,20,so2Value,0.002
4822000000,2024-09-14,21,so2Value,0.002
4822000000,2024-09-14,22,so2Value,0.002
4822000000,2024-09-14,23,so2Value,0.002
4822000000,2024-09-15,1,so2Value,0.002
4822000000,2024-09-15,2,so2Value,0.002
4822000000,2024-09-15,3,so2Value,0.002
4822000000,2024-09-15,4,so2Value,0.002
4822000000,2024-09-15,6,so2Value,0.003
4822000000,2024-09-15,7,so2Value,0.003
4822000000,2024-09-15,8,so2Value,0.003
4822000000,2024-09-15,9,so2Value,0.002
4822000000,2024-09-15,10,so2Value,0.003
4822000000,2024-09-15,11,so2Value,0.003
4822000000,2024-09-15,12,so2Value,0.002
4822000000,2024-09-15,13,so2Value,0.002
4822000000,2024-09-15,14,so2Value,0.003
4822000000,2024-09-15,15,so2Value,0.003
4822000000,2024-09-15,16,so2Value,0.002
4822000000,2024-09-15,18,so2Value,0.002
4822000000,2024-09-15,19,so2Value,0.003
4822000000,2024-09-15,20,so2Value,0.003
4822000000,2024-09-15,21,so2Value,0.002
4822000000,2024-09-15,22,so2Value,0.002
4822000000,2024-09-15,23,so2Value,0.002
4822000000,2024-09-16,1,so2Value,0.002
4822000000,2024-09-16,2,so2Value,0.002
4822000000,2024-09-16,3,so2Value,0.002
4822000000,2024-09-16,4,so2Value,0.002
4822000000,2024-09-16,5,so2Value,0.002
4822000000,2024-09-16,6,so2Value,0.002
4822000000,2024-09-16,7,so2Value,0.002
4822000000,2024-09-16,8,so2Value,0.002
4822000000,2024-09-16,9,so2Value,0.002
4822000000,2024-09-16,10,so2Value,0.002
4822000000,2024-09-16,11,so2Value,0.002
4822000000,2024-09-16,12,so2Value,0.002
4822000000,2024-09-16,13,so2Value,0.002
4822000000,2024-09-16,14,so2Value,0.002
4822000000,2024-09-16,15,so2Value,0.002
4822000000,2024-09-16,17,so2Value,0.002
4822000000,2024-09-16,18,so2Value,0.002
4822000000,2024-09-16,19,so2Value,0.002
4822000000,2024-09-16,20,so2Value,0.003
4822000000,2024-09-16,21,so2Value,0.003
4822000000,2024-09-16,22,so2Value,0.003
4822000000,2024-09-16,23,so2Value,0.003
4822000000,2024-09-17,1,so2Value,0.003
4822000000,2024-09-17,2,so2Value,0.003
4822000000,2024-09-17,3,so2Value,0.002
4822000000,2024-09-17,4,so2Value,0.002
4822000000,2024-09-17,5,so2Value,0.002
4822000000,2024-09-17,6,so2Value,0.002
4822000000,2024-09-17,7,so2Value,0.002
4822000000,2024-09-17,8,so2Value,0.002
4822000000,2024-09-17,9,so2Value,0.002
4822000000,2024-09-17,10,so2Value,0.002
4822000000,2024-09-17,12,so2Value,0.002
4822000000,2024-09-17,13,so2Value,0.002
4822000000,2024-09-17,14,so2Value,0.002
4822000000,2024-09-17,15,so2Value,0.002
4822000000,2024-09-17,16,so2Value,0.002
4822000000,2024-09-17,17,so2Value,0.002
4822000000,2024-09-17,18,so2Value,0.002
4822000000,2024-09-17,19,so2Value,0.002
4822000000,2024-09-17,20,so2Value,0.002
4822000000,2024-09-17,21,so2Value,0.002
4822000000,2024-09-17,22,so2Value,0.002
4822000000,2024-09-18,1,so2Value,0.002
4822000000,2024-09-18,2,so2Value,0.002
4822000000,2024-09-18,3,so2Value,0.002
4822000000,2024-09-18,4,so2Value,0.002
4822000000,2024-09-18,5,so2Value,0.002
4822000000,2024-09-18,6,so2Value,0.002
4822000000,2024-09-18,7,so2Value,0.002
4822000000,2024-09-18,8,so2Value,0.002
4822000000,2024-09-18,9,so2Value,0.002
4822000000,2024-09-18,10,so2Value,0.002
4822000000,2024-09-18,11,so2Value,0.002
4822000000,2024-09-18,12,so2Value,0.002
4822000000,2024-09-18,13,so2Value,0.002
4822000000,2024-09-18,14,so2Value,0.002
4822000000,2024-09-18,15,so2Value,0.002
4822000000,2024-09-18,16,so2Value,0.003
4822000000,2024-09-18,17,so2Value,0.003
4822000000,2024-09-18,18,so2Value,0.002
4822000000,2024-09-18,19,so2Value,0.002
4822000000,2024-09-18,20,so2Value,0.002
4822000000,2024-09-18,21,so2Value,0.002
4822000000,2024-09-18,22,so2Value,0.002
4822000000,2024-09-18,23,so2Value,0.002
4822000000,2024-09-19,1,so2Value,0.002
4822000000,2024-09-19,2,so2Value,0.002
4822000000,2024-09-19,3,so2Value,0.002
4822000000,2024-09-19,4,so2Value,0.002
4822000000,2024-09-19,5,so2Value,0.002
4822000000,2024-09-19,6,so2Value,0.002
4822000000,2024-09-19,7,so2Value,0.002
4822000000,2024-09-19,8,so2Value,0.002
4822000000,2024-09-19,9,so2Value,0.002
4822000000,2024-09-19,10,so2Value,0.003
4822000000,2024-09-19,11,so2Value,0.003
4822000000,2024-09-19,12,so2Value,0.003
4822000000,2024-09-19,13,so2Value,0.003
4822000000,2024-09-19,14,so2Value,\N
4822000000,2024-09-19,15,so2Value,\N
4822000000,2024-09-19,16,so2Value,\N
4822000000,2024-09-19,17,so2Value,\N
4822000000,2024-09-19,18,so2Value,0.002
4822000000,2024-09-19,19,so2Value,0.002
4822000000,2024-09-19,20,so2Value,0.002
4822000000,2024-09-19,21,so2Value,0.002
4822000000,2024-09-19,22,so2Value,0.003
4822000000,2024-09-19,23,so2Value,0.003
4822000000,2024-09-20,1,so2Value,0.003
4822000000,2024-09-20,2,so2Value,0.003
4822000000,2024-09-20,3,so2Value,0.003
4822000000,2024-09-20,4,so2Value,0.002
4822000000,2024-09-20,5,so2Value,0.002
4822000000,2024-09-20,6,so2Value,0.002
4822000000,2024-09-20,7,so2Value,0.003
4822000000,2024-09-20,8,so2Value,0.004
4822000000,2024-09-20,9,so2Value,0.004
4822000000,2024-09-20,10,so2Value,0.003
4822000000,2024-09-20,11,so2Value,0.003
4822000000,2024-09-20,12,so2Value,0.003
4822000000,2024-09-20,13,so2Value,0.003
4822000000,2024-09-20,14,so2Value,0.002
4822000000,2024-09-20,15,so2Value,0.003
4822000000,2024-09-20,16,so2Value,0.002
4822000000,2024-09-20,17,so2Value,0.002
4822000000,2024-09-20,18,so2Value,0.002
4822000000,2024-09-20,20,so2Value,0.002
4822000000,2024-09-20,21,so2Value,0.002
4822000000,2024-09-20,22,so2Value,0.002
4822000000,2024-09-20,23,so2Value,0.002
4822000000,2024-09-21,1,so2Value,0.002
4822000000,2024-09-21,2,so2Value,0.002
4822000000,2024-09-21,3,so2Value,0.002
4822000000,2024-09-21,4,so2Value,0.002
4822000000,2024-09-21,5,so2Value,0.002
4822000000,2024-09-21,6,so2Value,0.002
4822000000,2024-09-21,7,so2Value,0.002
4822000000,2024-09-21,8,so2Value,0.002
4822000000,2024-09-21,9,so2Value,0.002
4822000000,2024-09-21,10,so2Value,0.002
4822000000,2024-09-21,11,so2Value,0.002
4822000000,2024-09-21,12,so2Value,0.002
4822000000,2024-09-21,13,so2Value,0.002
4822000000,2024-09-21,14,so2Value,0.002
4822000000,2024-09-21,15,so2Value,0.003
4822000000,2024-09-21,16,so2Value,0.002
4822000000,2024-09-21,17,so2Value,0.002
4822000000,2024-09-21,18,so2Value,0.002
4822000000,2024-09-21,19,so2Value,0.002
4822000000,2024-09-21,20,so2Value,0.002
4822000000,2024-09-21,21,so2Value,0.002
4822000000,2024-09-21,22,so2Value,0.002
4822000000,2024-09-21,23,so2Value,0.002
4822000000,2024-09-22,1,so2Value,0.002
4822000000,2024-09-22,2,so2Value,0.002
4822000000,2024-09-22,3,so2Value,0.002
4822000000,2024-09-22,4,so2Value,0.002
4822000000,2024-09-22,5,so2Value,0.002
4822000000,2024-09-22,6,so2Value,0.002
4822000000,2024-09-22,7,so2Value,0.002
4822000000,2024-09-22,8,so2Value,0.002
4822000000,2024-09-22,9,so2Value,0.002
4822000000,2024-09-22,10,so2Value,0.002
4822000000,2024-09-22,11,so2Value,0.002
4822000000,2024-09-22,12,so2Value,0.002
4822000000,2024-09-22,13,so2Value,0.002
4822000000,2024-09-22,14,so2Value,0.002
4822000000,2024-09-22,15,so2Value,0.002
4822000000,2024-09-22,16,so2Value,0.002
4822000000,2024-09-22,17,so2Value,0.002
4822000000,2024-09-22,18,so2Value,0.002
4822000000,2024-09-22,19,so2Value,0.002
4822000000,2024-09-22,20,so2Value,0.002
4822000000,2024-09-22,21,so2Value,0.002
4822000000,2024-09-22,22,so2Value,0.002
4822000000,2024-09-22,23,so2Value,0.002
4822000000,2024-09-23,1,so2Value,0.002
4822000000,2024-09-23,2,so2Value,0.002
4822000000,2024-09-23,3,so2Value,0.002
4822000000,2024-09-23,4,so2Value,0.002
4822000000,2024-09-23,5,so2Value,0.002
4822000000,2024-09-23,6,so2Value,0.002
4822000000,2024-09-23,7,so2Value,0.002
4822000000,2024-09-23,8,so2Value,0.002
4822000000,2024-09-23,9,so2Value,0.002
4822000000,2024-09-23,10,so2Value,0.002
4822000000,2024-09-23,11,so2Value,0.002
4822000000,2024-09-23,12,so2Value,0.002
4822000000,2024-09-23,13,so2Value,0.002
4822000000,2024-09-23,14,so2Value,0.002
4822000000,2024-09-23,15,so2Value,0.002
4822000000,2024-09-23,16,so2Value,0.002
4822000000,2024-09-23,17,so2Value,0.002
4822000000,2024-09-23,18,so2Value,0.002
4822000000,2024-09-23,19,so2Value,0.002
4822000000,2024-09-23,20,so2Value,0.002
4822000000,2024-09-23,21,so2Value,0.002
4822000000,2024-09-23,22,so2Value,0.002
4822000000,2024-09-23,23,so2Value,0.002
4822000000,2024-09-24,1,so2Value,0.002
4822000000,2024-09-24,2,so2Value,0.002
4822000000,2024-09-24,3,so2Value,0.002
4822000000,2024-09-24,4,so2Value,0.002
4822000000,2024-09-24,5,so2Value,0.002
4822000000,2024-09-24,6,so2Value,0.002
4822000000,2024-09-24,7,so2Value,0.002
4885000000,2024-08-31,1,so2Value,0.003
4885000000,2024-08-31,2,so2Value,0.0025
4885000000,2024-08-31,3,so2Value,0.003
4885000000,2024-08-31,4,so2Value,0.002
4885000000,2024-08-31,5,so2Value,0.0025
4885000000,2024-08-31,6,so2Value,0.0025
4885000000,2024-08-31,7,so2Value,0.0025
4885000000,2024-08-31,8,so2Value,0.003
4885000000,2024-08-31,9,so2Value,0.003
4885000000,2024-08-31,10,so2Value,0.003
4885000000,2024-08-31,11,so2Value,0.003
4885000000,2024-08-31,12,so2Value,0.003
4885000000,2024-08-31,13,so2Value,0.007
4885000000,2024-08-31,14,so2Value,0.01
4885000000,2024-08-31,15,so2Value,0.0055
4885000000,2024-08-31,16,so2Value,0.0055
4885000000,2024-08-31,17,so2Value,0.005
4885000000,2024-08-31,18,so2Value,0.005
4885000000,2024-08-31,19,so2Value,0.004
4885000000,2024-08-31,20,so2Value,0.0045
4885000000,2024-08-31,21,so2Value,0.0045
4885000000,2024-08-31,22,so2Value,0.003
4885000000,2024-08-31,23,so2Value,0.003
4885000000,2024-09-01,1,so2Value,0.003
4885000000,2024-09-01,2,so2Value,0.003
4885000000,2024-09-01,3,so2Value,0.003
4885000000,2024-09-01,4,so2Value,0.003
4885000000,2024-09-01,5,so2Value,0.003
4885000000,2024-09-01,6,so2Value,0.0025
4885000000,2024-09-01,7,so2Value,0.003
4885000000,2024-09-01,8,so2Value,0.003
4885000000,2024-09-01,9,so2Value,0.003
4885000000,2024-09-01,10,so2Value,0.0035
4885000000,2024-09-01,11,so2Value,0.0035
4885000000,2024-09-01,12,so2Value,0.0035
4885000000,2024-09-01,13,so2Value,0.0035
4885000000,2024-09-01,14,so2Value,0.0055
4885000000,2024-09-01,15,so2Value,0.0045
4885000000,2024-09-01,16,so2Value,0.004
4885000000,2024-09-01,17,so2Value,0.004
4885000000,2024-09-01,18,so2Value,0.004
4885000000,2024-09-01,19,so2Value,0.0035
4885000000,2024-09-01,20,so2Value,0.003
4885000000,2024-09-01,21,so2Value,0.003
4885000000,2024-09-01,22,so2Value,0.003
4885000000,2024-09-01,23,so2Value,0.003
4885000000,2024-09-02,1,so2Value,0.003
4885000000,2024-09-02,2,so2Value,0.0025
4885000000,2024-09-02,3,so2Value,0.0025
4885000000,2024-09-02,4,so2Value,0.0025
4885000000,2024-09-02,5,so2Value,0.0025
4885000000,2024-09-02,6,so2Value,0.0025
4885000000,2024-09-02,7,so2Value,0.003
4885000000,2024-09-02,8,so2Value,0.003
4885000000,2024-09-02,9,so2Value,0.0025
4885000000,2024-09-02,10,so2Value,0.0035
4885000000,2024-09-02,11,so2Value,0.0045
4885000000,2024-09-02,12,so2Value,0.0075
4885000000,2024-09-02,13,so2Value,0.004
4885000000,2024-09-02,14,so2Value,0.004
4885000000,2024-09-02,15,so2Value,0.004
4885000000,2024-09-02,16,so2Value,0.004
4885000000,2024-09-02,17,so2Value,0.004
4885000000,2024-09-02,18,so2Value,0.0035
4885000000,2024-09-02,19,so2Value,0.003
4885000000,2024-09-02,20,so2Value,0.003
4885000000,2024-09-02,21,so2Value,0.003
4885000000,2024-09-02,22,so2Value,0.003
4885000000,2024-09-02,23,so2Value,0.003
4885000000,2024-09-03,1,so2Value,0.003
4885000000,2024-09-03,2,so2Value,0.003
4885000000,2024-09-03,3,so2Value,0.003
4885000000,2024-09-03,4,so2Value,0.003
4885000000,2024-09-03,5,so2Value,0.003
4885000000,2024-09-03,6,so2Value,0.0025
4885000000,2024-09-03,7,so2Value,0.003
4885000000,2024-09-03,8,so2Value,0.003
4885000000,2024-09-03,9,so2Value,0.0025
4885000000,2024-09-03,10,so2Value,0.003
4885000000,2024-09-03,11,so2Value,0.002
4885000000,2024-09-03,12,so2Value,0.0025
4885000000,2024-09-03,13,so2Value,0.002
4885000000,2024-09-03,14,so2Value,0.003
4885000000,2024-09-03,15,so2Value,0.0025
4885000000,2024-09-03,16,so2Value,0.0025
4885000000,2024-09-03,17,so2Value,0.0025
4885000000,2024-09-03,18,so2Value,0.003
4885000000,2024-09-03,19,so2Value,0.0025
4885000000,2024-09-03,20,so2Value,0.002
4885000000,2024-09-03,21,so2Value,0.0025
4885000000,2024-09-03,22,so2Value,0.0025
4885000000,2024-09-03,23,so2Value,0.003
4885000000,2024-09-04,1,so2Value,0.003
4885000000,2024-09-04,2,so2Value,0.003
4885000000,2024-09-04,4,so2Value,0.003
4885000000,2024-09-04,6,so2Value,0.0025
4885000000,2024-09-04,9,so2Value,0.003
4885000000,2024-09-04,10,so2Value,0.0025
4885000000,2024-09-04,11,so2Value,0.003
4885000000,2024-09-04,12,so2Value,0.003
4885000000,2024-09-04,13,so2Value,0.0065
4885000000,2024-09-04,14,so2Value,0.006
4885000000,2024-09-04,15,so2Value,0.003
4885000000,2024-09-04,16,so2Value,0.005
4885000000,2024-09-04,17,so2Value,0.0035
4885000000,2024-09-04,18,so2Value,0.003
4885000000,2024-09-04,19,so2Value,0.003
4885000000,2024-09-04,20,so2Value,0.003
4885000000,2024-09-04,21,so2Value,0.003
4885000000,2024-09-04,22,so2Value,0.003
4885000000,2024-09-04,23,so2Value,0.003
4885000000,2024-09-05,1,so2Value,0.003
4885000000,2024-09-05,2,so2Value,0.003
4885000000,2024-09-05,3,so2Value,0.002
4885000000,2024-09-05,4,so2Value,0.0025
4885000000,2024-09-05,5,so2Value,0.0025
4885000000,2024-09-05,6,so2Value,0.003
4885000000,2024-09-05,7,so2Value,0.0025
4885000000,2024-09-05,8,so2Value,0.003
4885000000,2024-09-05,9,so2Value,0.0035
4885000000,2024-09-05,10,so2Value,0.0075
4885000000,2024-09-05,11,so2Value,0.0125
4885000000,2024-09-05,12,so2Value,0.009
4885000000,2024-09-05,13,so2Value,0.005
4885000000,2024-09-05,14,so2Value,0.0045
4885000000,2024-09-05,15,so2Value,0.003
4885000000,2024-09-05,16,so2Value,0.003
4885000000,2024-09-05,17,so2Value,0.003
4885000000,2024-09-05,18,so2Value,0.003
4885000000,2024-09-05,19,so2Value,0.0025
4885000000,2024-09-05,20,so2Value,0.003
4885000000,2024-09-05,21,so2Value,0.003
4885000000,2024-09-05,22,so2Value,0.003
4885000000,2024-09-05,23,so2Value,0.0025
4885000000,2024-09-06,1,so2Value,0.003
4885000000,2024-09-06,2,so2Value,0.0025
4885000000,2024-09-06,3,so2Value,0.0025
4885000000,2024-09-06,4,so2Value,0.0025
4885000000,2024-09-06,5,so2Value,0.002
4885000000,2024-09-06,6,so2Value,0.003
4885000000,2024-09-06,7,so2Value,0.0025
4885000000,2024-09-06,8,so2Value,0.003
4885000000,2024-09-06,9,so2Value,0.0025
4885000000,2024-09-06,10,so2Value,0.0035
4885000000,2024-09-06,11,so2Value,0.0055
4885000000,2024-09-06,12,so2Value,0.005
4885000000,2024-09-06,13,so2Value,0.004
4885000000,2024-09-06,14,so2Value,0.0035
4885000000,2024-09-06,15,so2Value,0.003
4885000000,2024-09-06,16,so2Value,0.003
4885000000,2024-09-06,17,so2Value,0.003
4885000000,2024-09-06,18,so2Value,0.003
4885000000,2024-09-06,19,so2Value,0.0035
4885000000,2024-09-06,20,so2Value,0.0025
4885000000,2024-09-06,21,so2Value,0.003
4885000000,2024-09-06,22,so2Value,0.003
4885000000,2024-09-06,23,so2Value,0.0025
4885000000,2024-09-07,1,so2Value,0.0025
4885000000,2024-09-07,2,so2Value,0.0025
4885000000,2024-09-07,3,so2Value,0.002
4885000000,2024-09-07,4,so2Value,0.0025
4885000000,2024-09-07,5,so2Value,0.003
4885000000,2024-09-07,6,so2Value,0.0025
4885000000,2024-09-07,7,so2Value,0.003
4885000000,2024-09-07,8,so2Value,0.0025
4885000000,2024-09-07,9,so2Value,0.0025
4885000000,2024-09-07,10,so2Value,0.0025
4885000000,2024-09-07,11,so2Value,0.0025
4885000000,2024-09-07,12,so2Value,0.003
4885000000,2024-09-07,13,so2Value,0.003
4885000000,2024-09-07,14,so2Value,0.0035
4885000000,2024-09-07,15,so2Value,0.003
4885000000,2024-09-07,16,so2Value,0.003
4885000000,2024-09-07,17,so2Value,0.003
4885000000,2024-09-07,18,so2Value,0.003
4885000000,2024-09-07,19,so2Value,0.0025
4885000000,2024-09-07,20,so2Value,0.0025
4885000000,2024-09-07,21,so2Value,0.0025
4885000000,2024-09-07,22,so2Value,0.002
4885000000,2024-09-07,23,so2Value,0.002
4885000000,2024-09-08,1,so2Value,0.0025
4885000000,2024-09-08,2,so2Value,0.0025
4885000000,2024-09-08,3,so2Value,0.002
4885000000,2024-09-08,4,so2Value,0.003
4885000000,2024-09-08,5,so2Value,0.0025
4885000000,2024-09-08,6,so2Value,0.0025
4885000000,2024-09-08,7,so2Value,0.002
4885000000,2024-09-08,8,so2Value,0.002
4885000000,2024-09-08,9,so2Value,0.003
4885000000,2024-09-08,10,so2Value,0.004
4885000000,2024-09-08,11,so2Value,0.004
4885000000,2024-09-08,12,so2Value,0.0045
4885000000,2024-09-08,13,so2Value,0.0035
4885000000,2024-09-08,14,so2Value,0.0035
4885000000,2024-09-08,15,so2Value,0.0055
4885000000,2024-09-08,16,so2Value,0.008
4885000000,2024-09-08,17,so2Value,0.007
4885000000,2024-09-08,19,so2Value,0.003
4885000000,2024-09-08,20,so2Value,0.003
4885000000,2024-09-08,21,so2Value,0.003
4885000000,2024-09-08,22,so2Value,0.003
4885000000,2024-09-08,23,so2Value,0.003
4885000000,2024-09-09,1,so2Value,0.002
4885000000,2024-09-09,2,so2Value,0.0025
4885000000,2024-09-09,3,so2Value,0.003
4885000000,2024-09-09,4,so2Value,0.0025
4885000000,2024-09-09,5,so2Value,0.003
4885000000,2024-09-09,6,so2Value,0.0025
4885000000,2024-09-09,7,so2Value,0.0025
4885000000,2024-09-09,8,so2Value,0.0025
4885000000,2024-09-09,9,so2Value,0.0025
4885000000,2024-09-09,10,so2Value,0.003
4885000000,2024-09-09,11,so2Value,0.0025
4885000000,2024-09-09,12,so2Value,0.003
4885000000,2024-09-09,13,so2Value,0.003
4885000000,2024-09-09,14,so2Value,0.003
4885000000,2024-09-09,15,so2Value,0.006
4885000000,2024-09-09,16,so2Value,0.003
4885000000,2024-09-09,17,so2Value,0.0035
4885000000,2024-09-09,18,so2Value,0.003
4885000000,2024-09-09,19,so2Value,0.003
4885000000,2024-09-09,20,so2Value,0.002
4885000000,2024-09-09,21,so2Value,0.0025
4885000000,2024-09-09,22,so2Value,0.0025
4885000000,2024-09-09,23,so2Value,0.0025
4885000000,2024-09-10,1,so2Value,0.0025
4885000000,2024-09-10,2,so2Value,0.0025
4885000000,2024-09-10,3,so2Value,0.0025
4885000000,2024-09-10,4,so2Value,0.0025
4885000000,2024-09-10,5,so2Value,0.0023
4885000000,2024-09-10,6,so2Value,0.002
4885000000,2024-09-10,7,so2Value,0.0025
4885000000,2024-09-10,8,so2Value,0.0025
4885000000,2024-09-10,9,so2Value,0.003
4885000000,2024-09-10,10,so2Value,0.003
4885000000,2024-09-10,11,so2Value,0.003
4885000000,2024-09-10,12,so2Value,0.0025
4885000000,2024-09-10,13,so2Value,0.004
4885000000,2024-09-10,14,so2Value,0.0035
4885000000,2024-09-10,15,so2Value,0.003
4885000000,2024-09-10,16,so2Value,0.0035
4885000000,2024-09-10,17,so2Value,0.003
4885000000,2024-09-10,18,so2Value,0.003
4885000000,2024-09-10,19,so2Value,0.003
4885000000,2024-09-10,20,so2Value,0.0025
4885000000,2024-09-10,21,so2Value,0.003
4885000000,2024-09-10,22,so2Value,0.003
4885000000,2024-09-10,23,so2Value,0.0025
4885000000,2024-09-11,1,so2Value,0.0025
4885000000,2024-09-11,2,so2Value,0.0025
4885000000,2024-09-11,3,so2Value,0.0025
4885000000,2024-09-11,4,so2Value,0.0025
4885000000,2024-09-11,5,so2Value,0.0025
4885000000,2024-09-11,6,so2Value,0.002
4885000000,2024-09-11,7,so2Value,0.0025
4885000000,2024-09-11,8,so2Value,0.0025
4885000000,2024-09-11,9,so2Value,0.0025
4885000000,2024-09-11,10,so2Value,0.002
4885000000,2024-09-11,11,so2Value,0.0025
4885000000,2024-09-11,12,so2Value,0.0025
4885000000,2024-09-11,13,so2Value,0.003
4885000000,2024-09-11,14,so2Value,0.0025
4885000000,2024-09-11,15,so2Value,0.0025
4885000000,2024-09-11,16,so2Value,0.0025
4885000000,2024-09-11,17,so2Value,0.002
4885000000,2024-09-11,18,so2Value,0.003
4885000000,2024-09-11,19,so2Value,0.0023
4885000000,2024-09-11,20,so2Value,0.003
4885000000,2024-09-11,21,so2Value,0.0025
4885000000,2024-09-11,22,so2Value,0.0025
4885000000,2024-09-11,23,so2Value,0.0025
4885000000,2024-09-12,1,so2Value,0.0025
4885000000,2024-09-12,2,so2Value,0.0025
4885000000,2024-09-12,3,so2Value,0.0025
4885000000,2024-09-12,5,so2Value,0.003
